line_id,order_id,prd_id,quantity,unit_price,discount_pct
LINE0027393,ORD1017586,SKU10346,5,365.66,0.15
LINE0027394,ORD1017587,SKU10391,6,160.35,0
LINE0027395,ORD1017588,SKU10568,5,1757.2,0.15
LINE0027396,ORD1017589,SKU10351,6,2718.28,0.05
LINE0027397,ORD1017590,SKU10237,5,608.32,0
LINE0027398,ORD1017591,SKU10135,6,1945.19,0.1
LINE0027399,ORD1017591,SKU10201,5,2367.61,0.15
LINE0027400,ORD1017592,SKU10591,4,127.3,0.1
LINE0027401,ORD1017593,SKU10010,1,1507.46,0.05
LINE0027402,ORD1017594,SKU10386,5,1551.84,0
LINE0027403,ORD1017594,SKU10137,1,152.37,0.1
LINE0027404,ORD1017594,SKU10089,4,364.45,0
LINE0027405,ORD1017595,SKU10317,2,2028.42,0.1
LINE0027406,ORD1017596,SKU10579,7,1363.94,0.1
LINE0027407,ORD1017596,SKU10325,5,779.6,0.1
LINE0027408,ORD1017597,SKU10383,1,1181.75,0.1
LINE0027409,ORD1017598,SKU10181,2,858.96,0.15
LINE0027410,ORD1017598,SKU10086,5,3450.69,0.15
LINE0027411,ORD1017599,SKU10374,5,3562.29,0.15
LINE0027412,ORD1017600,SKU10186,5,972.19,0
LINE0027413,ORD1017600,SKU10119,2,1045.9,0.15
LINE0027414,ORD1017601,SKU10238,2,3252.11,0.1
LINE0027415,ORD1017601,SKU10331,2,1613.14,0
LINE0027416,ORD1017601,SKU10282,4,314.27,0.1
LINE0027417,ORD1017602,SKU10329,3,3237.39,0
LINE0027418,ORD1017602,SKU10038,7,2677.46,0
LINE0027419,ORD1017603,SKU10008,5,4150.23,0
LINE0027420,ORD1017603,SKU10073,2,3371.66,0.1
LINE0027421,ORD1017603,SKU10277,2,2771.08,0.15
LINE0027422,ORD1017604,SKU10080,4,2267.2,0.05
LINE0027423,ORD1017604,SKU10555,1,1566.37,0.15
LINE0027424,ORD1017604,SKU10258,3,1959.96,0.05
LINE0027425,ORD1017605,SKU10559,6,2466.92,0.1
LINE0027426,ORD1017605,SKU10358,5,2032.91,0.1
LINE0027427,ORD1017606,SKU10103,2,1574.85,0.1
LINE0027428,ORD1017606,SKU10277,1,2738.4,0.05
LINE0027429,ORD1017607,SKU10268,1,3114.8,0.1
LINE0027430,ORD1017608,SKU10316,6,1392.17,0.15
LINE0027431,ORD1017609,SKU10374,3,3636.92,0
LINE0027432,ORD1017609,SKU10290,6,2162.25,0.05
LINE0027433,ORD1017610,SKU10507,1,281.65,0
LINE0027434,ORD1017610,SKU10328,6,2342.16,0.1
LINE0027435,ORD1017610,SKU10316,7,1516.63,0
LINE0027436,ORD1017611,SKU10055,4,1785.4,0.05
LINE0027437,ORD1017612,SKU10366,5,2844.6,0.05
LINE0027438,ORD1017613,SKU10135,3,2066.37,0.15
LINE0027439,ORD1017614,SKU10126,2,383.46,0.1
LINE0027440,ORD1017615,SKU10565,7,3394.78,0.1
LINE0027441,ORD1017616,SKU10398,1,3518.41,0
LINE0027442,ORD1017617,SKU10429,2,4163.99,0.05
LINE0027443,ORD1017617,SKU10549,4,42.09,0.05
LINE0027444,ORD1017618,SKU10477,4,821.94,0.15
LINE0027445,ORD1017618,SKU10341,6,1990.34,0
LINE0027446,ORD1017619,SKU10068,5,2907.79,0.1
LINE0027447,ORD1017619,SKU10045,6,2500.71,0.05
LINE0027448,ORD1017620,SKU10033,3,1064.85,0.05
LINE0027449,ORD1017620,SKU10098,6,1958.81,0.05
LINE0027450,ORD1017621,SKU10057,6,3266.34,0.1
LINE0027451,ORD1017622,SKU10555,2,1592.22,0.1
LINE0027452,ORD1017622,SKU10325,7,733.19,0.05
LINE0027453,ORD1017623,SKU10348,6,1863.56,0.1
LINE0027454,ORD1017623,SKU10489,3,3885.93,0
LINE0027455,ORD1017624,SKU10145,7,175.7,0.15
LINE0027456,ORD1017624,SKU10306,4,814.22,0.05
LINE0027457,ORD1017624,SKU10029,1,1454.42,0.05
LINE0027458,ORD1017625,SKU10278,5,1609.16,0.1
LINE0027459,ORD1017625,SKU10177,3,505.05,0.1
LINE0027460,ORD1017626,SKU10526,1,1383.71,0.15
LINE0027461,ORD1017627,SKU10447,6,114.26,0.15
LINE0027462,ORD1017628,SKU10434,5,1808.14,0.05
LINE0027463,ORD1017629,SKU10395,6,1160.49,0.05
LINE0027464,ORD1017629,SKU10315,2,3434.34,0.05
LINE0027465,ORD1017630,SKU10408,7,2530.58,0.05
LINE0027466,ORD1017630,SKU10237,7,578.26,0.1
LINE0027467,ORD1017631,SKU10406,5,1260.12,0
LINE0027468,ORD1017632,SKU10546,6,459.17,0.15
LINE0027469,ORD1017633,SKU10366,1,2783.06,0
LINE0027470,ORD1017633,SKU10521,1,659.69,0.05
LINE0027471,ORD1017634,SKU10177,5,432.66,0.05
LINE0027472,ORD1017635,SKU10120,7,287.77,0
LINE0027473,ORD1017635,SKU10371,3,3351.28,0
LINE0027474,ORD1017635,SKU10149,6,689.23,0.05
LINE0027475,ORD1017636,SKU10279,5,594.16,0.15
LINE0027476,ORD1017636,SKU10215,1,3856.25,0
LINE0027477,ORD1017637,SKU10543,5,2890.17,0.1
LINE0027478,ORD1017638,SKU10020,2,2971,0
LINE0027479,ORD1017639,SKU10073,2,2682.82,0
LINE0027480,ORD1017640,SKU10449,7,3094.06,0.05
LINE0027481,ORD1017641,SKU10193,1,3364.16,0.05
LINE0027482,ORD1017642,SKU10163,1,378.28,0.15
LINE0027483,ORD1017643,SKU10501,3,1912.85,0
LINE0027484,ORD1017643,SKU10353,7,2689.23,0.05
LINE0027485,ORD1017644,SKU10387,1,619.25,0.15
LINE0027486,ORD1017645,SKU10384,6,3109.95,0.15
LINE0027487,ORD1017646,SKU10060,7,1725.94,0.05
LINE0027488,ORD1017646,SKU10247,1,1749.8,0.05
LINE0027489,ORD1017647,SKU10024,1,3398.42,0
LINE0027490,ORD1017647,SKU10183,6,1937.56,0.05
LINE0027491,ORD1017648,SKU10347,6,2786.75,0
LINE0027492,ORD1017649,SKU10275,1,1395.56,0.1
LINE0027493,ORD1017650,SKU10163,2,368.27,0.05
LINE0027494,ORD1017651,SKU10289,1,1079.64,0.05
LINE0027495,ORD1017651,SKU10368,7,1647.37,0.05
LINE0027496,ORD1017651,SKU10422,6,3814.11,0
LINE0027497,ORD1017652,SKU10494,4,277.69,0.15
LINE0027498,ORD1017653,SKU10443,3,1687.13,0.1
LINE0027499,ORD1017654,SKU10354,7,2640.85,0.1
LINE0027500,ORD1017655,SKU10392,6,1188.25,0.05
LINE0027501,ORD1017655,SKU10508,0,2976.79,0.15
LINE0027502,ORD1017656,SKU10020,5,3219.22,0.15
LINE0027503,ORD1017657,SKU10043,3,1411.04,0.1
LINE0027504,ORD1017657,SKU10524,1,1045.84,0
LINE0027505,ORD1017658,SKU10266,3,171.07,0
LINE0027506,ORD1017659,SKU10125,4,3730.24,0.05
LINE0027507,ORD1017660,SKU10571,6,3978.62,0.15
LINE0027508,ORD1017661,SKU10588,7,136.4,0
LINE0027509,ORD1017662,SKU10145,7,140.74,0.15
LINE0027510,ORD1017663,SKU10173,6,474.23,0
LINE0027511,ORD1017664,SKU10292,7,2746.73,0.15
LINE0027512,ORD1017664,SKU10090,4,1965.46,0.05
LINE0027513,ORD1017665,SKU10145,2,158.46,0
LINE0027514,ORD1017666,SKU10502,1,3684.29,0.1
LINE0027515,ORD1017667,SKU10283,1,3363.58,0
LINE0027516,ORD1017667,SKU10582,2,911.3,0.05
LINE0027517,ORD1017668,SKU10024,7,4192.36,0.05
LINE0027518,ORD1017668,SKU10585,5,806.51,0.05
LINE0027519,ORD1017668,SKU10436,4,1159.86,0.1
LINE0027520,ORD1017669,SKU10338,3,1745.72,0.05
LINE0027521,ORD1017670,SKU10404,6,787.61,0.15
LINE0027522,ORD1017671,SKU10209,2,2704.76,0.05
LINE0027523,ORD1017672,SKU10593,3,671.36,0
LINE0027524,ORD1017673,SKU10046,6,3441.15,0
LINE0027525,ORD1017674,SKU10311,7,1712.34,0
LINE0027526,ORD1017674,SKU10498,5,1350.39,0
LINE0027527,ORD1017675,SKU10331,6,1503.24,0.1
LINE0027528,ORD1017675,SKU10006,2,1435.56,0.15
LINE0027529,ORD1017675,SKU10520,2,2500.75,0.15
LINE0027530,ORD1017676,SKU10401,5,321.6,0.1
LINE0027531,ORD1017676,SKU10083,6,659.83,0.05
LINE0027532,ORD1017676,SKU10122,4,3380.4,0.05
LINE0027533,ORD1017677,SKU10050,5,4083.14,0
LINE0027534,ORD1017678,SKU10048,3,2998.33,0
LINE0027535,ORD1017679,SKU10122,4,3265.22,0.1
LINE0027536,ORD1017680,SKU10260,1,219.39,0.05
LINE0027537,ORD1017681,SKU10516,1,244.08,0
LINE0027538,ORD1017681,SKU10561,1,2581.21,0.1
LINE0027539,ORD1017682,SKU10593,7,567.53,0
LINE0027540,ORD1017683,SKU10098,1,2125.24,0.15
LINE0027541,ORD1017683,SKU10179,7,1269.24,0
LINE0027542,ORD1017683,SKU10175,7,1615.21,0
LINE0027543,ORD1017684,SKU10336,7,865.42,0.1
LINE0027544,ORD1017684,SKU10263,5,2717.08,0.1
LINE0027545,ORD1017685,SKU10547,5,2394.02,0.15
LINE0027546,ORD1017685,SKU10123,5,3779.61,0
LINE0027547,ORD1017686,SKU10210,1,3800.64,0.05
LINE0027548,ORD1017687,SKU10513,6,71.67,0.1
LINE0027549,ORD1017688,SKU10414,2,210.78,0
LINE0027550,ORD1017689,SKU10490,4,2520.91,0.15
LINE0027551,ORD1017689,SKU10595,1,1478.78,0.05
LINE0027552,ORD1017689,SKU10016,2,55.02,0.1
LINE0027553,ORD1017690,SKU10424,2,2768.05,0.15
LINE0027554,ORD1017690,SKU10186,2,802.35,0.05
LINE0027555,ORD1017691,SKU10082,2,760.54,0.1
LINE0027556,ORD1017691,SKU10114,1,475.72,0.05
LINE0027557,ORD1017692,SKU10124,7,2932.82,0.15
LINE0027558,ORD1017692,SKU10151,2,3806.96,0.1
LINE0027559,ORD1017693,SKU10457,5,26.6,0.15
LINE0027560,ORD1017694,SKU10347,6,2380.66,0.15
LINE0027561,ORD1017695,SKU10406,3,1023.85,0.1
LINE0027562,ORD1017695,SKU10237,1,664.68,0
LINE0027563,ORD1017696,SKU10189,3,1451.05,0.15
LINE0027564,ORD1017696,SKU10539,6,2621.93,0
LINE0027565,ORD1017697,SKU10361,1,1626.62,0.05
LINE0027566,ORD1017698,SKU10241,7,3914.57,0
LINE0027567,ORD1017699,SKU10432,2,3426.95,0.05
LINE0027568,ORD1017700,SKU10160,1,1485.13,0.05
LINE0027569,ORD1017700,SKU10349,3,2721.12,0.15
LINE0027570,ORD1017701,SKU10368,6,1782.61,0.15
LINE0027571,ORD1017702,SKU10177,4,463.01,0
LINE0027572,ORD1017702,SKU10326,6,1639.16,0.05
LINE0027573,ORD1017703,SKU10427,7,32.8,0.05
LINE0027574,ORD1017704,SKU10281,1,3896.08,0.05
LINE0027575,ORD1017705,SKU10431,2,750.86,0.05
LINE0027576,ORD1017705,SKU10473,5,3418.21,0.15
LINE0027577,ORD1017706,SKU10240,7,3372.56,0
LINE0027578,ORD1017707,SKU10535,2,651.91,0.1
LINE0027579,ORD1017708,SKU10245,1,769.57,0.05
LINE0027580,ORD1017708,SKU10580,7,3514.36,0.15
LINE0027581,ORD1017709,SKU10438,3,-653.54,0
LINE0027582,ORD1017709,SKU10367,6,2684.88,0.15
LINE0027583,ORD1017709,SKU10061,2,1311.72,0.15
LINE0027584,ORD1017710,SKU10175,1,1371.59,0.15
LINE0027585,ORD1017710,SKU10155,7,1052.05,0.1
LINE0027586,ORD1017711,SKU10472,6,1562.32,0.05
LINE0027587,ORD1017712,SKU10143,6,2034.36,0.05
LINE0027588,ORD1017713,SKU10073,7,3027.46,0.15
LINE0027589,ORD1017714,SKU10496,1,2934.15,0
LINE0027590,ORD1017715,SKU10395,6,995.11,0
LINE0027591,ORD1017716,SKU10279,1,538.67,0
LINE0027592,ORD1017716,SKU10598,5,3580.24,0
LINE0027593,ORD1017717,SKU10584,2,2669.81,0.15
LINE0027594,ORD1017718,SKU10068,7,2794.14,0.1
LINE0027595,ORD1017719,SKU10215,1,3623.47,0.1
LINE0027596,ORD1017720,SKU10161,7,839.83,0.15
LINE0027597,ORD1017721,SKU10453,1,2937.73,0
LINE0027598,ORD1017722,SKU10328,2,2509.88,0
LINE0027599,ORD1017722,SKU10472,4,1715.09,0
LINE0027600,ORD1017723,SKU10445,7,523.4,0
LINE0027601,ORD1017723,SKU10057,2,3105.23,0.05
LINE0027602,ORD1017723,SKU10552,7,634.96,0.05
LINE0027603,ORD1017724,SKU10081,4,953.08,0.15
LINE0027604,ORD1017724,SKU10562,6,3008.18,0.05
LINE0027605,ORD1017725,SKU10253,4,2455.6,0.15
LINE0027606,ORD1017726,SKU10518,7,2164.36,0.15
LINE0027607,ORD1017727,SKU10263,7,2351.5,0.05
LINE0027608,ORD1017728,SKU10060,5,1708.65,0.15
LINE0027609,ORD1017729,SKU10529,2,68.95,0.15
LINE0027610,ORD1017730,SKU10515,3,2398.12,0
LINE0027611,ORD1017730,SKU10500,6,1264.79,0.15
LINE0027612,ORD1017731,SKU10191,2,1157.86,0.05
LINE0027613,ORD1017732,SKU10032,2,632.87,0.05
LINE0027614,ORD1017733,SKU99999,7,2172.23,0
LINE0027615,ORD1017734,SKU10211,6,258.24,0.05
LINE0027616,ORD1017735,SKU10207,6,686.01,0
LINE0027617,ORD1017735,SKU10591,1,138.02,0
LINE0027618,ORD1017736,SKU10456,2,1172.3,0.05
LINE0027619,ORD1017736,SKU10207,1,624.52,0.15
LINE0027620,ORD1017737,SKU10271,4,-2896.37,0
LINE0027621,ORD1017738,SKU10017,3,52.2,0.1
LINE0027622,ORD1017739,SKU10419,2,3086.78,0
LINE0027623,ORD1017740,SKU10269,1,3110.39,0.05
LINE0027624,ORD1017741,SKU10523,2,1390.16,0.05
LINE0027625,ORD1017741,SKU10547,1,2371.43,0.15
LINE0027626,ORD1017742,SKU10416,3,927.3,0.05
LINE0027627,ORD1017742,SKU10487,2,208.07,0.05
LINE0027628,ORD1017742,SKU10262,3,2000.96,0
LINE0027629,ORD1017743,SKU10390,4,1347.07,0
LINE0027630,ORD1017743,SKU10167,4,3094.38,0.05
LINE0027631,ORD1017743,SKU10407,6,1346.67,0.15
LINE0027632,ORD1017744,SKU10531,1,979.96,0
LINE0027633,ORD1017745,SKU10444,1,223.89,0.15
LINE0027634,ORD1017746,SKU10488,2,303.71,0
LINE0027635,ORD1017747,SKU10010,5,1450.6,0.05
LINE0027636,ORD1017747,SKU10091,5,1904.07,0
LINE0027637,ORD1017747,SKU10589,5,1745.07,0.05
LINE0027638,ORD1017748,SKU10586,4,947.86,0.15
LINE0027639,ORD1017749,SKU10363,7,1672.27,0.15
LINE0027640,ORD1017749,SKU10183,1,2051.7,0
LINE0027641,ORD1017750,SKU10109,2,854.74,0.1
LINE0027642,ORD1017750,SKU10164,6,3274.58,0
LINE0027643,ORD1017751,SKU10204,6,1777.32,0.15
LINE0027644,ORD1017751,SKU10319,4,-1208.78,0.15
LINE0027645,ORD1017751,SKU10057,5,3116.89,0.05
LINE0027646,ORD1017752,SKU10314,2,417.47,0.1
LINE0027647,ORD1017752,SKU10167,5,3166.75,0.05
LINE0027648,ORD1017753,SKU10380,7,1898.12,0.05
LINE0027649,ORD1017754,SKU10299,3,370.84,0.05
LINE0027650,ORD1017754,SKU10600,4,2077.01,0
LINE0027651,ORD1017755,SKU10168,2,600.88,0.1
LINE0027652,ORD1017756,SKU10119,2,979.81,0.15
LINE0027653,ORD1017756,SKU10488,5,310.89,0
LINE0027654,ORD1017757,SKU10378,1,2676.4,0
LINE0027655,ORD1017758,SKU10333,1,2882.32,0.1
LINE0027656,ORD1017759,SKU10540,6,2681.67,0.1
LINE0027657,ORD1017760,SKU10308,5,234.4,0
LINE0027658,ORD1017760,SKU10548,7,4010.13,0.15
LINE0027659,ORD1017761,SKU10518,4,2137.95,0.05
LINE0027660,ORD1017762,SKU10356,7,1742.46,0.15
LINE0027661,ORD1017763,SKU10365,5,1295.85,0.15
LINE0027662,ORD1017764,SKU10347,2,2823.68,0
LINE0027663,ORD1017765,SKU10432,2,2872.4,0.15
LINE0027664,ORD1017765,SKU10375,2,3296.15,0.1
LINE0027665,ORD1017766,SKU10418,5,2749.75,0.1
LINE0027666,ORD1017766,SKU10564,3,158.87,0.1
LINE0027667,ORD1017767,SKU10383,4,1192.47,0.1
LINE0027668,ORD1017768,SKU10577,3,3794.48,0.1
LINE0027669,ORD1017769,SKU10533,1,2833.93,0.15
LINE0027670,ORD1017770,SKU10537,3,1459.09,0
LINE0027671,ORD1017770,SKU10399,3,487.24,0.15
LINE0027672,ORD1017771,SKU10408,5,2813.04,0.1
LINE0027673,ORD1017771,SKU10147,2,3191.3,0
LINE0027674,ORD1017772,SKU10466,4,2986.45,0.1
LINE0027675,ORD1017773,SKU10171,6,3679.09,0.1
LINE0027676,ORD1017774,SKU10373,7,1700.49,0
LINE0027677,ORD1017774,SKU10205,6,771.94,0.05
LINE0027678,ORD1017775,SKU10340,2,3929.86,0
LINE0027679,ORD1017776,SKU10332,2,3370.13,0.15
LINE0027680,ORD1017777,SKU10315,6,3420.95,0.15
LINE0027681,ORD1017777,SKU10390,2,1628.58,0
LINE0027682,ORD1017778,SKU10131,4,1413.81,0.1
LINE0027683,ORD1017778,SKU10590,3,2944.16,0.05
LINE0027684,ORD1017779,SKU10499,5,2270.19,0.1
LINE0027685,ORD1017779,SKU10270,2,3080.64,0
LINE0027686,ORD1017780,SKU10152,0,638.51,0.05
LINE0027687,ORD1017780,SKU10385,1,1753.99,0.05
LINE0027688,ORD1017780,SKU10246,6,294.81,0.05
LINE0027689,ORD1017781,SKU10581,4,2995.85,0.05
LINE0027690,ORD1017781,SKU10365,2,1407.91,0
LINE0027691,ORD1017782,SKU10150,5,2719.38,0.15
LINE0027692,ORD1017782,SKU10096,6,2132.08,0.05
LINE0027693,ORD1017782,SKU10336,6,896.3,0.05
LINE0027694,ORD1017783,SKU10048,1,2837.61,0
LINE0027695,ORD1017783,SKU10408,3,2464.3,0.15
LINE0027696,ORD1017784,SKU10094,3,3436.7,0.05
LINE0027697,ORD1017784,SKU10039,7,1459.21,0.05
LINE0027698,ORD1017785,SKU10315,7,2956.63,0
LINE0027699,ORD1017786,SKU10241,4,3401.93,0.05
LINE0027700,ORD1017787,SKU10439,6,1317.79,0.1
LINE0027701,ORD1017788,SKU10328,4,2601.28,0.05
LINE0027702,ORD1017788,SKU10020,7,2846.88,0.15
LINE0027703,ORD1017789,SKU10485,1,1971.3,0
LINE0027704,ORD1017790,SKU10371,3,3204.81,0.1
LINE0027705,ORD1017791,SKU10462,4,3253.65,0.05
LINE0027706,ORD1017791,SKU10062,5,3220.76,0.05
LINE0027707,ORD1017792,SKU10547,5,2151.02,0.05
LINE0027708,ORD1017793,SKU10526,6,1250.3,0.05
LINE0027709,ORD1017794,SKU10553,4,3060.05,0.1
LINE0027710,ORD1017794,SKU10283,1,3361.17,0.15
LINE0027711,ORD1017795,SKU10543,5,3041.25,0
LINE0027712,ORD1017795,SKU10165,1,2972.28,0.1
LINE0027713,ORD1017795,SKU10433,1,3694.13,0.05
LINE0027714,ORD1017796,SKU10160,2,1603.18,0
LINE0027715,ORD1017797,SKU10567,4,1454.4,0.05
LINE0027716,ORD1017798,SKU10212,4,3703.59,0.15
LINE0027717,ORD1017799,SKU10175,3,1507.51,0.1
LINE0027718,ORD1017800,SKU10371,7,3116.95,0.05
LINE0027719,ORD1017800,SKU10392,1,1255.97,0.05
LINE0027720,ORD1017801,SKU10121,5,177.79,0.05
LINE0027721,ORD1017802,SKU10157,4,3425.35,0.05
LINE0027722,ORD1017803,SKU10432,4,3269.13,0.05
LINE0027723,ORD1017803,SKU10045,7,2330.89,0.1
LINE0027724,ORD1017803,SKU10322,2,346.52,0
LINE0027725,ORD1017804,SKU10309,5,669.54,0.15
LINE0027726,ORD1017805,SKU10506,1,827.43,0.1
LINE0027727,ORD1017806,SKU10516,6,229.88,0.15
LINE0027728,ORD1017807,SKU10488,7,368.51,0.1
LINE0027729,ORD1017808,SKU10063,7,2164.83,0
LINE0027730,ORD1017809,SKU10415,5,1794.84,0
LINE0027731,ORD1017810,SKU10349,3,2243.18,0.15
LINE0027732,ORD1017810,SKU10495,5,221.76,0.1
LINE0027733,ORD1017811,SKU10102,7,2903.64,0
LINE0027734,ORD1017812,SKU10521,5,596.08,0
LINE0027735,ORD1017813,SKU10342,2,923.06,0.15
LINE0027736,ORD1017813,SKU10486,3,2375.89,0.05
LINE0027737,ORD1017814,SKU10562,6,3457.55,0.1
LINE0027738,ORD1017814,SKU10421,7,2218.75,0.1
LINE0027739,ORD1017815,SKU10438,5,646.11,0.15
LINE0027740,ORD1017815,SKU10566,5,3041.59,0.15
LINE0027741,ORD1017816,SKU10493,1,865.99,0.15
LINE0027742,ORD1017816,SKU10492,5,772.56,0
LINE0027743,ORD1017817,SKU10110,4,1620.81,0.1
LINE0027744,ORD1017817,SKU10551,1,2080.56,0.05
LINE0027745,ORD1017818,SKU10205,7,862.68,0
LINE0027746,ORD1017818,SKU10583,6,42.9,0
LINE0027747,ORD1017819,SKU10415,3,1554.55,0.15
LINE0027748,ORD1017819,SKU10416,6,817.09,0
LINE0027749,ORD1017820,SKU10473,5,3698.47,0.1
LINE0027750,ORD1017820,SKU10314,2,412.91,0
LINE0027751,ORD1017821,SKU10117,3,2840.37,0.1
LINE0027752,ORD1017821,SKU10060,2,1812.98,0.1
LINE0027753,ORD1017822,SKU10581,6,2862.08,0
LINE0027754,ORD1017822,SKU10351,7,2924.02,0.1
LINE0027755,ORD1017823,SKU10313,5,825.23,0.15
LINE0027756,ORD1017823,SKU10134,4,1800.83,0
LINE0027757,ORD1017824,SKU10076,7,2757.4,0.15
LINE0027758,ORD1017825,SKU10529,4,58.14,0.15
LINE0027759,ORD1017825,SKU10029,5,1744.68,0
LINE0027760,ORD1017826,SKU10077,6,986,0.15
LINE0027761,ORD1017826,SKU10516,2,224.25,0
LINE0027762,ORD1017826,SKU10267,2,495.59,0.1
LINE0027763,ORD1017827,SKU10235,6,2732.52,0
LINE0027764,ORD1017828,SKU10506,6,688.8,0.15
LINE0027765,ORD1017828,SKU10559,6,2379.38,0.1
LINE0027766,ORD1017829,SKU10374,6,3433.97,0.1
LINE0027767,ORD1017829,SKU10567,4,1431.66,0
LINE0027768,ORD1017830,SKU10054,2,51.02,0.1
LINE0027769,ORD1017831,SKU10443,6,1585.94,0.15
LINE0027770,ORD1017831,SKU10264,2,2264.69,0.05
LINE0027771,ORD1017832,SKU10155,5,1049.65,0.05
LINE0027772,ORD1017833,SKU10508,1,2338.07,0.05
LINE0027773,ORD1017833,SKU10332,3,3528.19,0.15
LINE0027774,ORD1017834,SKU10239,2,3615.22,0.1
LINE0027775,ORD1017835,SKU10369,3,3514.61,0.1
LINE0027776,ORD1017836,SKU10412,3,421.95,0.15
LINE0027777,ORD1017837,SKU10548,4,3553.25,0.1
LINE0027778,ORD1017838,SKU10474,5,1941.52,0
LINE0027779,ORD1017838,SKU10315,6,3224.34,0.15
LINE0027780,ORD1017838,SKU10479,4,3831.65,0.05
LINE0027781,ORD1017839,SKU10371,5,3300.33,0.15
LINE0027782,ORD1017840,SKU10493,4,931.4,0.1
LINE0027783,ORD1017840,SKU10032,5,747.77,0.05
LINE0027784,ORD1017841,SKU10188,1,3496.3,0.05
LINE0027785,ORD1017842,SKU10012,5,2521.71,0.1
LINE0027786,ORD1017843,SKU10507,1,300.46,0.05
LINE0027787,ORD1017843,SKU10371,1,2613.92,0.15
LINE0027788,ORD1017844,SKU10185,5,464.01,0.15
LINE0027789,ORD1017845,SKU10033,6,949.51,0.15
LINE0027790,ORD1017846,SKU10324,7,1600.72,0
LINE0027791,ORD1017847,SKU10490,3,2501.48,0.1
LINE0027792,ORD1017848,SKU10011,7,3287.55,0
LINE0027793,ORD1017848,SKU10428,2,1233.13,0
LINE0027794,ORD1017849,SKU10519,1,2537.58,0
LINE0027795,ORD1017849,SKU10250,7,2873.73,0.15
LINE0027796,ORD1017850,SKU10483,7,286.33,0.1
LINE0027797,ORD1017851,SKU10132,4,952.55,0
LINE0027798,ORD1017851,SKU10321,5,2308.69,0.05
LINE0027799,ORD1017852,SKU10589,2,1815.92,0.1
LINE0027800,ORD1017852,SKU10297,4,3114.91,0.05
LINE0027801,ORD1017853,SKU10443,7,1645.32,0.05
LINE0027802,ORD1017854,SKU10262,2,1837.48,0.15
LINE0027803,ORD1017855,SKU10173,3,442.21,0
LINE0027804,ORD1017856,SKU10263,4,2339.39,0.15
LINE0027805,ORD1017857,SKU10510,5,2685.01,0.15
LINE0027806,ORD1017857,SKU10158,4,2193.88,0.15
LINE0027807,ORD1017858,SKU10330,6,2609.1,0.05
LINE0027808,ORD1017858,SKU10507,7,349.08,0.05
LINE0027809,ORD1017859,SKU10529,6,62.35,0.15
LINE0027810,ORD1017859,SKU10370,5,431.94,0.15
LINE0027811,ORD1017859,SKU10073,4,2738.77,0.05
LINE0027812,ORD1017860,SKU10033,6,1038.52,0
LINE0027813,ORD1017861,SKU10477,5,821.44,0
LINE0027814,ORD1017862,SKU10597,6,152.83,0.05
LINE0027815,ORD1017863,SKU10005,4,2705.07,0.05
LINE0027816,ORD1017864,SKU10492,3,799.69,0.1
LINE0027817,ORD1017865,SKU10489,3,3743.05,0
LINE0027818,ORD1017865,SKU10582,2,908.94,0.05
LINE0027819,ORD1017866,SKU10082,4,834.82,0.1
LINE0027820,ORD1017867,SKU10052,0,1127.93,0.05
LINE0027821,ORD1017868,SKU10542,4,3757.34,0.05
LINE0027822,ORD1017868,SKU10448,7,681.47,0.1
LINE0027823,ORD1017869,SKU10491,4,956.8,0.15
LINE0027824,ORD1017869,SKU10455,7,3505.85,0.1
LINE0027825,ORD1017869,SKU10399,6,429.3,0.05
LINE0027826,ORD1017870,SKU10522,7,313.7,0
LINE0027827,ORD1017871,SKU10425,6,617.7,0.05
LINE0027828,ORD1017872,SKU10429,7,3466.9,0.1
LINE0027829,ORD1017873,SKU10191,3,1135.71,0
LINE0027830,ORD1017874,SKU10277,5,2705.93,0.1
LINE0027831,ORD1017875,SKU10449,3,3154.15,0
LINE0027832,ORD1017875,SKU10239,2,3086.9,0.1
LINE0027833,ORD1017876,SKU99999,4,388.14,0.15
LINE0027834,ORD1017876,SKU10408,4,2395.74,0
LINE0027835,ORD1017877,SKU10529,5,68.58,0
LINE0027836,ORD1017878,SKU10402,2,2332.45,0.05
LINE0027837,ORD1017878,SKU10441,2,410.29,0.1
LINE0027838,ORD1017879,SKU10562,2,3640.76,0.15
LINE0027839,ORD1017880,SKU10531,6,1027.35,0.1
LINE0027840,ORD1017881,SKU10434,5,1851.91,0
LINE0027841,ORD1017881,SKU10136,4,4057.85,0.1
LINE0027842,ORD1017882,SKU10190,7,2704.13,0.05
LINE0027843,ORD1017882,SKU10431,2,847.3,0
LINE0027844,ORD1017883,SKU10407,4,1317.05,0.15
LINE0027845,ORD1017884,SKU10576,3,2789.67,0.15
LINE0027846,ORD1017884,SKU10263,3,2321.88,0.1
LINE0027847,ORD1017885,SKU10511,2,485.73,0.15
LINE0027848,ORD1017886,SKU10086,5,3385.01,0.05
LINE0027849,ORD1017887,SKU10150,3,2244.36,0
LINE0027850,ORD1017888,SKU10205,1,849.47,0.05
LINE0027851,ORD1017889,SKU10527,2,1565.19,0.15
LINE0027852,ORD1017890,SKU10112,1,1196.54,0.1
LINE0027853,ORD1017891,SKU10095,2,1310.86,0
LINE0027854,ORD1017891,SKU10045,1,2055.79,0
LINE0027855,ORD1017892,SKU10299,6,343.55,0.05
